asset_id|filepath|filename|transcription|duration_sec|language|language_probability|avg_logprob|slate_text|model|device|compute_type|transcribed_at_utc|status|error
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-128|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-128.wav|ORANGE-CRUSH-2022-11-06-MONO-128.wav|Speeding. Roll film. Rolling. Scene 71, Take 4. Mark it. Action. What's the name of that supervisor again? A.J. He's a real prick. I say, we get an iPad, we plant it in his truck, and we haul him in. It'll get the sarge off our backs. No, I'm strictly Windows. Well, that blows that idea. Next. What about the kid? No way. He wants to be a cop. He pissed in his pants his library book was overdue. This isn't CSI. This is some small town shit. Yeah, no. CSI. Somebody up there. Alarms turned off. Security cameras broken. It's very convenient. Someone knows something. This is the point in the Agatha Christie book when we'd go back to discover what we missed the first time. Yeah, which book? The one about the prick supervisor and the stolen iPads. Mom! Cut. Cut!|96.38|en|1.000|-0.191|Speeding. Roll film. Rolling. Scene 71, Take 4. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:42Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-127|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-127.wav|ORANGE-CRUSH-2022-11-06-MONO-127.wav|Speeding. Roll film. Film rolling. Scene 71, Take 3. Mark it. Action. What's the name of that supervisor again? A.J. He's a real prick. I say, we get an iPad, we plant it in his truck, and we haul him in. It'll get the Sarge off our backs. Oh, why didn't I think of that? I'm strictly Windows. That blows that idea. Next. What about the kid? Oh, no. No way. He wants to be a cop. He would piss his pants if his library book was overdue. Well, this isn't CSI. This is some small town shit. Yeah, not CSI. No dead body. Somebody up there. Alarms turned off. Security cameras broken. Very convenient. Someone knows something. This is the part in the Agatha Christie book where we would go back to discover what we missed the first time. Mom! Which book? The one about the... Uh, Calum, your line. Um... I'll cue you. I'll cue you. I'll go say that line after it was there. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you. I'll cue you.|115.07|en|1.000|-0.193|Speeding. Roll film. Film rolling. Scene 71, Take 3. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:45Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-126|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-126.wav|ORANGE-CRUSH-2022-11-06-MONO-126.wav|Speeding. No film. Camera rolling. Scene 71, Take 2. Mark it. Action. What's the name of that supervisor again? A.J. He seems like a real prick. I say we plant an iPad in his trunk and haul him in. It'll get the Sarge off our backs. Why didn't I think of that? Do you have an iPad? I'm strictly Windows. A.J. I'm sorry. That blows that eye. A.J. Thank you.|53.60|en|1.000|-0.305|Speeding. No film. Camera rolling. Scene 71, Take 2. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:46Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-129|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-129.wav|ORANGE-CRUSH-2022-11-06-MONO-129.wav|Speeding. Scene 71, Take 5. Mark it. Now you have to let Claire in. Can you duck onto that, Claire? Yes. Okay, good. Action. Hold on, hold on. You can't hear me, right?|19.85|en|1.000|-0.247|Speeding. Scene 71, Take 5. Mark it. Now you have to let Claire in. Can you duck onto that, Claire?|large-v3-turbo|cuda|float16|2026-09-20T23:00:46Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-130|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-130.wav|ORANGE-CRUSH-2022-11-06-MONO-130.wav|Speeding. Roll film. Camera rolling. Scene 71, Take 5. Mark it. Action. What's the name of that supervisor again? A.J. He's a real prick. I say we plant an iPad in his trunk and haul him in. It'll get the sergeant off our back. You have an iPad? I'm strictly Windows. Well, that blows that idea. Next. What about the kid? A.J. No way. He wants to be a cop. He'd piss his pants if his library book was overdue. This isn't CSI. This is some small town shit. A.J. Yeah. No. Not CSI. No tip. Someone up there. Alarms turned off. Security cameras broken. It's very convenient. Someone knows something. This is the point in the Agatha Christie book when we'd go back to discover what we missed the first time. Which book? The one about the prick supervisor and the stolen iPads. Mom! Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww. Awww.|87.60|en|1.000|-0.177|Speeding. Roll film. Camera rolling. Scene 71, Take 5. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:48Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-131|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-131.wav|ORANGE-CRUSH-2022-11-06-MONO-131.wav|Speeding. Will fill. Foam rolling. Scene 71, Take 6. Action. What's the name of that supervisor again? A.J. He seems like a real prick. I say we plant an iPad in his truck and haul him in. It'll get the sergeant off our ass. Oh, why didn't I think of that? You have an iPad? No. I'm strictly Windows. Well, that blows that idea. Next. Well, what about the kid? No way. He wants to be a cop. He pissed in his pants if his library book was overdue. This isn't CSI. This is some small town shit. No. Not CSI. Someone up there. Alarms turned off. Security cameras broken. Very convenient. Someone knows something. This is the part in the Agatha Christie book where we go back to discover what we missed the first time. Yeah. Which book? The one about the prick supervisor and the stolen iPads. Mom. Cut. Gets it out. Cut. Gets it out. Cut. Gets it out. Cut. Gets it out. Cut. Gets it out. Cut. Gets it out. Cut. Gets it out. Cut. Gets it out. Cut. Gets it out. Cut. Gets it out. Cut. Gets it out.|90.08|en|1.000|-0.182|Speeding. Will fill. Foam rolling. Scene 71, Take 6. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:50Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-132|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-132.wav|ORANGE-CRUSH-2022-11-06-MONO-132.wav|Speeding. Scene 71, Take 8. Roll film. Camera rolling. Action. The one about the prick supervisor and the stolen iPads. Medium shot. She has a thing coming out of the back of her belt. Oh, yeah. No, I can't see that at all. Oh, good. Okay. It's work.|48.01|en|0.999|-0.262|Speeding. Scene 71, Take 8. Roll film. Camera rolling. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:50Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-133|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-133.wav|ORANGE-CRUSH-2022-11-06-MONO-133.wav|Speeding. Roll film. Film rolling. Scene 71, Take 9. Action. The one about the prick supervisor and the missing iPads. Whoa! Hi, sweetie. Hi.|30.84|en|1.000|-0.353|Speeding. Roll film. Film rolling. Scene 71, Take 9. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:51Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-134|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-134.wav|ORANGE-CRUSH-2022-11-06-MONO-134.wav|Speeding. Scene 71, Take 10. Roll film. Camera rolling. Action. The one about the prick supervisor and the storm. Mom! Hey, hi, Ani. Cut. That's an excellent column. That was an excellent column.|30.52|en|0.999|-0.385|Speeding. Scene 71, Take 10. Roll film. Camera rolling. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:51Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-135|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-135.wav|ORANGE-CRUSH-2022-11-06-MONO-135.wav|Roll film. Film rolling. Scene 71, Take 11. Action. The one about the prick supervisor and the stolen iPads. Mom! Hey! Yeah, cut. I got it.|26.30|en|0.999|-0.378|Roll film. Film rolling. Scene 71, Take 11. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:52Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-136|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-136.wav|ORANGE-CRUSH-2022-11-06-MONO-136.wav|That amazing explosion of color in the garden. Taylor's your best friend. I know, but I don't want to sit with her. I think I'm holding her back. Emily Taylor needs to broaden her horizons. Get other friends, too. I think that's very kind of you, Justin.|92.29|en|1.000|-0.167|That amazing explosion of color in the garden. Taylor's your best friend. I know, but I don't want to sit with her. I think I'm holding her back. Emily Taylor needs to broaden her horizons. Get other friends, too. I think that's very kind of you, Justin.|large-v3-turbo|cuda|float16|2026-09-20T23:00:53Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-137|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-137.wav|ORANGE-CRUSH-2022-11-06-MONO-137.wav|Sound speeding. Roll film. 123, Take 2. Mark it. So how about those, uh, marigolds? Stephen Candy, are you blind? That amazing explosion of color in the garden? Where is he? Building another time machine. Mom! Hi sweetie. Time machine timeout? I don't want to sit with Emily Taylor anymore. Emily Taylor's your best friend. I don't want to sit with her. Well, you need to tell me what happened. What happened, Bud? Nothing. I think I'm holding her back. Emily Taylor needs to broaden her horizons. Get other friends, too. Well, I think that's very kind of you, Justin, but maybe you should explain things to Emily and she can tell you what she would like. What do you think? Sounds good. Good, good, good. Cut.|90.35|en|1.000|-0.152|Sound speeding. Roll film. 123, Take 2. Mark it. So how about those, uh, marigolds? Stephen Candy, are you blind? That amazing explosion of color in the garden? Where is he? Building another time machine. Mom! Hi sweetie. Time machine timeout? I don't want to sit with Emily Taylor anymore. Emily Taylor's your best friend. I don't want to sit with her. Well, you need to tell me what happened.|large-v3-turbo|cuda|float16|2026-09-20T23:00:54Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-138|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-138.wav|ORANGE-CRUSH-2022-11-06-MONO-138.wav|Sound speeding. Roll film. Film rolling. Hook 123, Take 3. Mark it. Action. How about those marigolds? Steve and Candy, are you blind? That amazing explosion of color in the garden? Where is he? Building another time machine. Oh. Mom! Hi. Time machine time out. I don't want to sit with Emily Taylor anymore. Emily Taylor's your best friend. I know, but I don't want to sit with her. Well, you need to tell me what happened. Nothing. I think I'm holding her back. Emily Taylor needs to broaden her verizons. Get other friends, too. I think that's very kind of you, Justin. Maybe I think you should explain things to Emily, and she can tell you what she wants. What do you think? Okay. Sounds good. Thank you.|90.11|en|1.000|-0.271|Sound speeding. Roll film. Film rolling. Hook 123, Take 3. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:55Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-139|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-139.wav|ORANGE-CRUSH-2022-11-06-MONO-139.wav|Speeding. Scene 123, Take 4. Mark it. Action. Hey, how about those marigolds? Stephen Candy, are you blind? That amazing explosion of color in the garden? Where is he? Building another time machine. Time machine time out. I don't want to sit with Emily Taylor anymore. Emily Taylor's your best friend. I know, but I don't want to sit with her. Well, you need to tell me what happened, bud. Nothing. I think I'm holding her back. Emily Taylor needs to broaden her horizons. Get other friends, too. Well, I think that's very kind of you, Justin. But I think that maybe you should explain things to Emily and let her tell you what she wants, do you think? Okay. Sounds good.|81.78|en|1.000|-0.123|Speeding. Scene 123, Take 4. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:56Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-140|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-140.wav|ORANGE-CRUSH-2022-11-06-MONO-140.wav|Sound speeding. Full film. Camera rolling. Scene 123, Take 6. Mark it. Action. Is that funny? Time machine time out. I don't want to sit with Emily Taylor anymore. Emily Taylor's your best friend. I know, but I don't want to sit with her. Well, you need to tell me what nothing but. Nothing. I think I'm holding her back. Emily Taylor needs to broaden her horizons. Get other friends, too. Well, but I think you should explain things to Emily and let her tell you what she would like when you think. Okay. Sounds good.|58.24|en|1.000|-0.220|Sound speeding. Full film. Camera rolling. Scene 123, Take 6. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:00:57Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-141|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-141.wav|ORANGE-CRUSH-2022-11-06-MONO-141.wav|Speeding. 1-23, Take 7. Mark it. Time machine timeout. I don't want to sit with Emily Taylor anymore. Emily Taylor's your best friend. I know, but I don't want to sit with her. Well, you need to tell me what happened, bud. Nothing. I think I'm holding her back. Emily Taylor needs to broaden her horizons. Get other friends, too. That's very kind of you, Justin. But I think you should explain things to Emily and let her tell you what she wants. What do you think? Okay. Sounds good.|56.44|en|1.000|-0.160|Speeding. 1-23, Take 7. Mark it.|large-v3-turbo|cuda|float16|2026-09-20T23:00:58Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-142|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-142.wav|ORANGE-CRUSH-2022-11-06-MONO-142.wav|Sound speeding. Thumb rolling. 1-23, Take 8. Mark it. Time machine timeout. I don't want to sit with Emily Taylor anymore. Emily Taylor's your best friend. I know, but I don't want to sit with her. Well, you need to tell me what happened, bud. Nothing. I think I'm holding her back. Emily Taylor needs to broaden her Verizon's. Get other friends, too. Well, I think that's very kind of you, Justin. I think you should explain things to Emily and let her tell you what she wants. Okay. Sounds good. Okay.|58.82|en|1.000|-0.267|Sound speeding. Thumb rolling. 1-23, Take 8. Mark it.|large-v3-turbo|cuda|float16|2026-09-20T23:00:59Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-144|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-144.wav|ORANGE-CRUSH-2022-11-06-MONO-144.wav|Sound speeding. Roll film. 128, 131, 133, Take 2. Mark it. Action. What'd you get there, bud? I won it. Over there. Give me one second, guys. Hey, tell me you're not working. Two minutes. Only two. I promise. Two. Cut. Want to do a shot?|39.85|en|1.000|-0.184|Sound speeding. Roll film. 128, 131, 133, Take 2. Mark it. Action. What'd you get there, bud? I won it. Over there. Give me one second, guys. Hey, tell me you're not working. Two minutes. Only two. I promise. Two. Cut. Want to do a shot?|large-v3-turbo|cuda|float16|2026-09-20T23:01:00Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-143|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-143.wav|ORANGE-CRUSH-2022-11-06-MONO-143.wav|Sound speeding. Roll film. Scene 128, 131, and 133. Take 1. Mark it. Action. What'd you get there, bud? I won it. Over there. Give me one sec, guys. Hey, tell me you're not working. Two minutes. Only two. Cut. Did I look upset with him, though, when I kind of did that? No, you didn't look upset with him. That was, I don't know.|47.07|en|0.999|-0.223|Sound speeding. Roll film. Scene 128, 131, and 133. Take 1. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:01:00Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-145|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-145.wav|ORANGE-CRUSH-2022-11-06-MONO-145.wav|Sound speeding. Roll film. Film rolling. 128, 131, 133, Take 3. Mark it. Action. What you got there, Buzz? I won it. Over there. Hey, tell me you're not working. Two minutes. I told you two. Two. Cut.|31.32|en|1.000|-0.242|Sound speeding. Roll film. Film rolling. 128, 131, 133, Take 3. Mark it. Action. What you got there, Buzz? I won it. Over there. Hey, tell me you're not working. Two minutes. I told you two. Two. Cut.|large-v3-turbo|cuda|float16|2026-09-20T23:01:01Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-146|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-146.wav|ORANGE-CRUSH-2022-11-06-MONO-146.wav|Sound speeding. Go, Phil. 128, 131, 133, Take 4. Mark it. Action. What you got there, bud? I want it. Over there. Cool. Give me one second, guys. Hey, tell me you want to work it. Two minutes. Only two? I promise. We got that. Awesome. Good job.|31.73|en|1.000|-0.210|Sound speeding. Go, Phil. 128, 131, 133, Take 4. Mark it. Action. What you got there, bud? I want it. Over there. Cool. Give me one second, guys. Hey, tell me you want to work it. Two minutes. Only two? I promise. We got that. Awesome. Good job.|large-v3-turbo|cuda|float16|2026-09-20T23:01:02Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-147|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-147.wav|ORANGE-CRUSH-2022-11-06-MONO-147.wav|Sound speeding. Roll film. Film rolling. 125, Take 1. Mark it. Action. Mom!|18.74|en|0.999|-0.360|Sound speeding. Roll film. Film rolling. 125, Take 1. Mark it. Action. Mom!|large-v3-turbo|cuda|float16|2026-09-20T23:01:02Z|ok|
ZOOMH4N-20221106-ORANGE-CRUSH-2022-11-06-MONO-148|E:\Orange Crush\Original_Footage\Audio\20221106\ORANGE-CRUSH-2022-11-06-MONO-148.wav|ORANGE-CRUSH-2022-11-06-MONO-148.wav|Sound speeding. Roll film, film rolling. 125, Take 2. Mark it. Action.|20.60|en|0.999|-0.443|Sound speeding. Roll film, film rolling. 125, Take 2. Mark it. Action.|large-v3-turbo|cuda|float16|2026-09-20T23:01:02Z|ok|
